"geometry","time","species","relative_x","value"
"AR 1.00 - 0.5x",50,"Rac_act",0.69,11.0696949502162
"AR 1.00 - 0.5x",50,"Rac_act",0.71,11.3164006255176
"AR 1.00 - 0.5x",50,"Rac_act",0.73,11.4089063641982
"AR 1.00 - 0.5x",50,"Rac_act",0.75,11.4012672015344
"AR 1.00 - 0.5x",50,"Rac_act",0.77,11.3109346780159
"AR 1.00 - 0.5x",50,"Rac_act",0.79,11.1323058475172
"AR 1.00 - 0.5x",50,"Rac_act",0.81,10.7970116534063
"AR 1.00 - 0.5x",50,"Rac_act",0.83,10.4719358144002
"AR 1.00 - 0.5x",50,"Rac_act",0.85,10.1026192569956
"AR 1.00 - 0.5x",50,"Rac_act",0.87,9.72541865584491
"AR 1.00 - 0.5x",50,"Rac_act",0.89,9.34256037812891
"AR 1.00 - 0.5x",50,"Rac_act",0.91,8.80673996560982
"AR 1.00 - 0.5x",50,"Rac_act",0.93,8.45347775162915
"AR 1.00 - 0.5x",50,"Rac_act",0.95,8.04192972156863
"AR 1.00 - 0.5x",50,"Rac_act",0.97,7.66294786140052
"AR 1.00 - 0.5x",50,"Rac_act",0.99,7.38265457452784
"AR 1.00 - 0.5x",50,"Rho_act",0.01,2.30877094102035
"AR 1.00 - 0.5x",50,"Rho_act",0.03,2.3087039449849
"AR 1.00 - 0.5x",50,"Rho_act",0.05,2.30860048227312
"AR 1.00 - 0.5x",50,"Rho_act",0.07,2.30846794425768
"AR 1.00 - 0.5x",50,"Rho_act",0.09,2.30829618070415
"AR 1.00 - 0.5x",50,"Rho_act",0.11,2.30806737871705
"AR 1.00 - 0.5x",50,"Rho_act",0.13,2.30784060214455
"AR 1.00 - 0.5x",50,"Rho_act",0.15,2.30764616070193
"AR 1.00 - 0.5x",50,"Rho_act",0.17,2.30745034832849
"AR 1.00 - 0.5x",50,"Rho_act",0.19,2.3073041727412
"AR 1.00 - 0.5x",50,"Rho_act",0.21,2.30722311187919
"AR 1.00 - 0.5x",50,"Rho_act",0.23,2.30727839857223
"AR 1.00 - 0.5x",50,"Rho_act",0.25,2.30751707398908
"AR 1.00 - 0.5x",50,"Rho_act",0.27,2.30797540904678
"AR 1.00 - 0.5x",50,"Rho_act",0.29,2.30889174146301
"AR 1.00 - 0.5x",50,"Rho_act",0.31,2.31105282884896
"AR 1.00 - 0.5x",50,"Rho_act",0.33,2.31367249604513
"AR 1.00 - 0.5x",50,"Rho_act",0.35,2.31794894620925
"AR 1.00 - 0.5x",50,"Rho_act",0.37,2.32271352981031
"AR 1.00 - 0.5x",50,"Rho_act",0.39,2.25247347440391
"AR 1.00 - 0.5x",50,"Rho_act",0.41,1.85947022381128
"AR 1.00 - 0.5x",50,"Rho_act",0.43,1.64520786351158
"AR 1.00 - 0.5x",50,"Rho_act",0.45,1.5029929269973
"AR 1.00 - 0.5x",50,"Rho_act",0.47,1.39512828246811
"AR 1.00 - 0.5x",50,"Rho_act",0.49,1.31145008195594
"AR 1.00 - 0.5x",50,"Rho_act",0.51,1.20817684371536
"AR 1.00 - 0.5x",50,"Rho_act",0.53,1.14157990327784
"AR 1.00 - 0.5x",50,"Rho_act",0.55,1.07730034855114
"AR 1.00 - 0.5x",50,"Rho_act",0.57,1.01120210433367
"AR 1.00 - 0.5x",50,"Rho_act",0.59,0.92598249008831
"AR 1.00 - 0.5x",50,"Rho_act",0.61,0.735419820282025
"AR 1.00 - 0.5x",50,"Rho_act",0.63,0.464357873866188
"AR 1.00 - 0.5x",50,"Rho_act",0.65,0.21181613047045
"AR 1.00 - 0.5x",50,"Rho_act",0.67,0.14906468446093
"AR 1.00 - 0.5x",50,"Rho_act",0.69,0.131811085886484
"AR 1.00 - 0.5x",50,"Rho_act",0.71,0.120105420536148
"AR 1.00 - 0.5x",50,"Rho_act",0.73,0.115855253473055
"AR 1.00 - 0.5x",50,"Rho_act",0.75,0.114545195953593
"AR 1.00 - 0.5x",50,"Rho_act",0.77,0.114863261240074
"AR 1.00 - 0.5x",50,"Rho_act",0.79,0.117017152527292
"AR 1.00 - 0.5x",50,"Rho_act",0.81,0.121436396464968
"AR 1.00 - 0.5x",50,"Rho_act",0.83,0.125941208113274
"AR 1.00 - 0.5x",50,"Rho_act",0.85,0.131326783243888
"AR 1.00 - 0.5x",50,"Rho_act",0.87,0.137200812443671
"AR 1.00 - 0.5x",50,"Rho_act",0.89,0.143609931965484
"AR 1.00 - 0.5x",50,"Rho_act",0.91,0.153290678487611
"AR 1.00 - 0.5x",50,"Rho_act",0.93,0.16049840472295
"AR 1.00 - 0.5x",50,"Rho_act",0.95,0.169656206782402
"AR 1.00 - 0.5x",50,"Rho_act",0.97,0.179287637870304
"AR 1.00 - 0.5x",50,"Rho_act",0.99,0.187661060979986
"AR 1.00 - 0.5x",100,"cdc42_act",0.01,0.0611173291678284
"AR 1.00 - 0.5x",100,"cdc42_act",0.03,0.0611966172801172
"AR 1.00 - 0.5x",100,"cdc42_act",0.05,0.0613244533696781
"AR 1.00 - 0.5x",100,"cdc42_act",0.07,0.0614959900557277
"AR 1.00 - 0.5x",100,"cdc42_act",0.09,0.0617362171190278
"AR 1.00 - 0.5x",100,"cdc42_act",0.11,0.0621015987849358
"AR 1.00 - 0.5x",100,"cdc42_act",0.13,0.0625071257493666
"AR 1.00 - 0.5x",100,"cdc42_act",0.15,0.0629587850556981
"AR 1.00 - 0.5x",100,"cdc42_act",0.17,0.0635108283469719
"AR 1.00 - 0.5x",100,"cdc42_act",0.19,0.0641848750233122
"AR 1.00 - 0.5x",100,"cdc42_act",0.21,0.0653123171090264
"AR 1.00 - 0.5x",100,"cdc42_act",0.23,0.0663928239977104
"AR 1.00 - 0.5x",100,"cdc42_act",0.25,0.0677952015268973
"AR 1.00 - 0.5x",100,"cdc42_act",0.27,0.0694633574545577
"AR 1.00 - 0.5x",100,"cdc42_act",0.29,0.0716697082456416
"AR 1.00 - 0.5x",100,"cdc42_act",0.31,0.0756286612644067
"AR 1.00 - 0.5x",100,"cdc42_act",0.33,0.0795821872466393
"AR 1.00 - 0.5x",100,"cdc42_act",0.35,0.0848989579871575
"AR 1.00 - 0.5x",100,"cdc42_act",0.37,0.0918732083277945
"AR 1.00 - 0.5x",100,"cdc42_act",0.39,0.101261364737371
"AR 1.00 - 0.5x",100,"cdc42_act",0.41,0.122225698941671
"AR 1.00 - 0.5x",100,"cdc42_act",0.43,0.170129814749645
"AR 1.00 - 0.5x",100,"cdc42_act",0.45,0.430806595979605
"AR 1.00 - 0.5x",100,"cdc42_act",0.47,0.739409099245578
"AR 1.00 - 0.5x",100,"cdc42_act",0.49,1.01531619600472
"AR 1.00 - 0.5x",100,"cdc42_act",0.51,1.37506877784376
"AR 1.00 - 0.5x",100,"cdc42_act",0.53,1.62984763222921
"AR 1.00 - 0.5x",100,"cdc42_act",0.55,1.86766585530977
"AR 1.00 - 0.5x",100,"cdc42_act",0.57,2.0859194788315
"AR 1.00 - 0.5x",100,"cdc42_act",0.59,2.2954519831271
"AR 1.00 - 0.5x",100,"cdc42_act",0.61,2.59470829342731
"AR 1.00 - 0.5x",100,"cdc42_act",0.63,2.79303000106467
"AR 1.00 - 0.5x",100,"cdc42_act",0.65,3.03974675075703
"AR 1.00 - 0.5x",100,"cdc42_act",0.67,3.32967948528769
"AR 1.00 - 0.5x",100,"cdc42_act",0.69,3.6324809886943
"AR 1.00 - 0.5x",100,"cdc42_act",0.71,3.86630769621869
"AR 1.00 - 0.5x",100,"cdc42_act",0.73,3.97002491223248
"AR 1.00 - 0.5x",100,"cdc42_act",0.75,4.04168360702605
"AR 1.00 - 0.5x",100,"cdc42_act",0.77,4.09817418691682
"AR 1.00 - 0.5x",100,"cdc42_act",0.79,4.10598927217139
"AR 1.00 - 0.5x",100,"cdc42_act",0.81,4.08878115193721
"AR 1.00 - 0.5x",100,"cdc42_act",0.83,4.04527381646197
"AR 1.00 - 0.5x",100,"cdc42_act",0.85,3.97533752461747
"AR 1.00 - 0.5x",100,"cdc42_act",0.87,3.88642116585102
"AR 1.00 - 0.5x",100,"cdc42_act",0.89,3.77871990631128
"AR 1.00 - 0.5x",100,"cdc42_act",0.91,3.60888561662994
"AR 1.00 - 0.5x",100,"cdc42_act",0.93,3.48014753680155
"AR 1.00 - 0.5x",100,"cdc42_act",0.95,3.32178854270129
"AR 1.00 - 0.5x",100,"cdc42_act",0.97,3.16396026025034
"AR 1.00 - 0.5x",100,"cdc42_act",0.99,3.0390558552215
"AR 1.00 - 0.5x",100,"Rac_act",0.01,0.0683531655881781
"AR 1.00 - 0.5x",100,"Rac_act",0.03,0.0684676280272433
"AR 1.00 - 0.5x",100,"Rac_act",0.05,0.0686525438977996
"AR 1.00 - 0.5x",100,"Rac_act",0.07,0.068901244532404
"AR 1.00 - 0.5x",100,"Rac_act",0.09,0.0692507816513642
"AR 1.00 - 0.5x",100,"Rac_act",0.11,0.0697856480364974
"AR 1.00 - 0.5x",100,"Rac_act",0.13,0.0703811652306003
"AR 1.00 - 0.5x",100,"Rac_act",0.15,0.0710504439798968
"AR 1.00 - 0.5x",100,"Rac_act",0.17,0.0718723714939366
"AR 1.00 - 0.5x",100,"Rac_act",0.19,0.0728871933472713
"AR 1.00 - 0.5x",100,"Rac_act",0.21,0.0746060841637082
"AR 1.00 - 0.5x",100,"Rac_act",0.23,0.0762731603379668
"AR 1.00 - 0.5x",100,"Rac_act",0.25,0.0784690505517873
"AR 1.00 - 0.5x",100,"Rac_act",0.27,0.0811239485027242
"AR 1.00 - 0.5x",100,"Rac_act",0.29,0.0847367306526396
"AR 1.00 - 0.5x",100,"Rac_act",0.31,0.0914624575372359
"AR 1.00 - 0.5x",100,"Rac_act",0.33,0.0984752970107541
"AR 1.00 - 0.5x",100,"Rac_act",0.35,0.108529074575124
"AR 1.00 - 0.5x",100,"Rac_act",0.37,0.122667261238247
"AR 1.00 - 0.5x",100,"Rac_act",0.39,0.14422284683824
"AR 1.00 - 0.5x",100,"Rac_act",0.41,0.202813748230129
"AR 1.00 - 0.5x",100,"Rac_act",0.43,0.339352368343527
"AR 1.00 - 0.5x",100,"Rac_act",0.45,0.907064920096072
"AR 1.00 - 0.5x",100,"Rac_act",0.47,1.7398403508906
"AR 1.00 - 0.5x",100,"Rac_act",0.49,2.74611501581728
"AR 1.00 - 0.5x",100,"Rac_act",0.51,4.29758766233358
"AR 1.00 - 0.5x",100,"Rac_act",0.53,5.51958096346429
"AR 1.00 - 0.5x",100,"Rac_act",0.55,6.69926049405805
"AR 1.00 - 0.5x",100,"Rac_act",0.57,7.75742216427232
"AR 1.00 - 0.5x",100,"Rac_act",0.59,8.67273968662484
"AR 1.00 - 0.5x",100,"Rac_act",0.61,9.78740075484159
"AR 1.00 - 0.5x",100,"Rac_act",0.63,10.3751679609719
"AR 1.00 - 0.5x",100,"Rac_act",0.65,11.0001414561191
"AR 1.00 - 0.5x",100,"Rac_act",0.67,11.6428917752391
"AR 1.00 - 0.5x",100,"Rac_act",0.69,12.2852265751356
"AR 1.00 - 0.5x",100,"Rac_act",0.71,12.9156033458042
"AR 1.00 - 0.5x",100,"Rac_act",0.73,13.2357417327456
"AR 1.00 - 0.5x",100,"Rac_act",0.75,13.4555674000367
"AR 1.00 - 0.5x",100,"Rac_act",0.77,13.6180131503425
"AR 1.00 - 0.5x",100,"Rac_act",0.79,13.554381759673
"AR 1.00 - 0.5x",100,"Rac_act",0.81,13.3188529524383
"AR 1.00 - 0.5x",100,"Rac_act",0.83,12.9674010543003
"AR 1.00 - 0.5x",100,"Rac_act",0.85,12.4672145184913
"AR 1.00 - 0.5x",100,"Rac_act",0.87,11.8731675382227
"AR 1.00 - 0.5x",100,"Rac_act",0.89,11.190929357048
"AR 1.00 - 0.5x",100,"Rac_act",0.91,10.1609323407302
"AR 1.00 - 0.5x",100,"Rac_act",0.93,9.42727849373142
"AR 1.00 - 0.5x",100,"Rac_act",0.95,8.56206010840599
"AR 1.00 - 0.5x",100,"Rac_act",0.97,7.75031628443116
"AR 1.00 - 0.5x",100,"Rac_act",0.99,7.15286519347381
"AR 1.00 - 0.5x",100,"Rho_act",0.01,2.22717716756397
"AR 1.00 - 0.5x",100,"Rho_act",0.03,2.22714059417146
"AR 1.00 - 0.5x",100,"Rho_act",0.05,2.22708338211147
"AR 1.00 - 0.5x",100,"Rho_act",0.07,2.22700975745106
"AR 1.00 - 0.5x",100,"Rho_act",0.09,2.22691352461607
"AR 1.00 - 0.5x",100,"Rho_act",0.11,2.22678283724371
"AR 1.00 - 0.5x",100,"Rho_act",0.13,2.2266503885423
"AR 1.00 - 0.5x",100,"Rho_act",0.15,2.2265271700358
"AR 1.00 - 0.5x",100,"Rho_act",0.17,2.22639756090205
"AR 1.00 - 0.5x",100,"Rho_act",0.19,2.22628334927756
"AR 1.00 - 0.5x",100,"Rho_act",0.21,2.22616413424304
"AR 1.00 - 0.5x",100,"Rho_act",0.23,2.22610835557104
"AR 1.00 - 0.5x",100,"Rho_act",0.25,2.22611167315616
"AR 1.00 - 0.5x",100,"Rho_act",0.27,2.2261923515388
"AR 1.00 - 0.5x",100,"Rho_act",0.29,2.22643444055211
"AR 1.00 - 0.5x",100,"Rho_act",0.31,2.22707350219562
"AR 1.00 - 0.5x",100,"Rho_act",0.33,2.22787368042723
"AR 1.00 - 0.5x",100,"Rho_act",0.35,2.22917060113485
"AR 1.00 - 0.5x",100,"Rho_act",0.37,2.23115409021365
"AR 1.00 - 0.5x",100,"Rho_act",0.39,2.23423194800084
"AR 1.00 - 0.5x",100,"Rho_act",0.41,2.23874553809779
"AR 1.00 - 0.5x",100,"Rho_act",0.43,2.21138458758728
"AR 1.00 - 0.5x",100,"Rho_act",0.45,1.93309123549369
"AR 1.00 - 0.5x",100,"Rho_act",0.47,1.68369533786602
"AR 1.00 - 0.5x",100,"Rho_act",0.49,1.52832869563346
"AR 1.00 - 0.5x",100,"Rho_act",0.51,1.372270076975
"AR 1.00 - 0.5x",100,"Rho_act",0.53,1.28210334313837
"AR 1.00 - 0.5x",100,"Rho_act",0.55,1.20595698773139
"AR 1.00 - 0.5x",100,"Rho_act",0.57,1.13666512133537
"AR 1.00 - 0.5x",100,"Rho_act",0.59,1.06134732284293
"AR 1.00 - 0.5x",100,"Rho_act",0.61,0.930097086633107
"AR 1.00 - 0.5x",100,"Rho_act",0.63,0.82515863892943
"AR 1.00 - 0.5x",100,"Rho_act",0.65,0.663965003796451
"AR 1.00 - 0.5x",100,"Rho_act",0.67,0.437911254084978
"AR 1.00 - 0.5x",100,"Rho_act",0.69,0.206127457944865
"AR 1.00 - 0.5x",100,"Rho_act",0.71,0.107061120129861
"AR 1.00 - 0.5x",100,"Rho_act",0.73,0.0886806456991474
"AR 1.00 - 0.5x",100,"Rho_act",0.75,0.0797737988646325
"AR 1.00 - 0.5x",100,"Rho_act",0.77,0.0737884887337081
"AR 1.00 - 0.5x",100,"Rho_act",0.79,0.0717551976204586
"AR 1.00 - 0.5x",100,"Rho_act",0.81,0.0711446583218648
"AR 1.00 - 0.5x",100,"Rho_act",0.83,0.0724639684451756
"AR 1.00 - 0.5x",100,"Rho_act",0.85,0.0751831297059854
"AR 1.00 - 0.5x",100,"Rho_act",0.87,0.0789345396062096
"AR 1.00 - 0.5x",100,"Rho_act",0.89,0.0837761864280453
"AR 1.00 - 0.5x",100,"Rho_act",0.91,0.0918684157318772
"AR 1.00 - 0.5x",100,"Rho_act",0.93,0.0985979246167213
"AR 1.00 - 0.5x",100,"Rho_act",0.95,0.107465035591175
"AR 1.00 - 0.5x",100,"Rho_act",0.97,0.117523337297217
"AR 1.00 - 0.5x",100,"Rho_act",0.99,0.127159729829846
"AR 1.00 - 0.5x",150,"cdc42_act",0.01,0.0586081194103093
"AR 1.00 - 0.5x",150,"cdc42_act",0.03,0.0586819533653077
"AR 1.00 - 0.5x",150,"cdc42_act",0.05,0.0588002800307111
"AR 1.00 - 0.5x",150,"cdc42_act",0.07,0.0589581963138011
"AR 1.00 - 0.5x",150,"cdc42_act",0.09,0.0591774944256897
"AR 1.00 - 0.5x",150,"cdc42_act",0.11,0.059506064089268
"AR 1.00 - 0.5x",150,"cdc42_act",0.13,0.0598681590401583
"AR 1.00 - 0.5x",150,"cdc42_act",0.15,0.0602616607530041
"AR 1.00 - 0.5x",150,"cdc42_act",0.17,0.0607382597669101
"AR 1.00 - 0.5x",150,"cdc42_act",0.19,0.0613060601018858
"AR 1.00 - 0.5x",150,"cdc42_act",0.21,0.0622310952610158
"AR 1.00 - 0.5x",150,"cdc42_act",0.23,0.0631003482171204
"AR 1.00 - 0.5x",150,"cdc42_act",0.25,0.0642092925748419
"AR 1.00 - 0.5x",150,"cdc42_act",0.27,0.065504984742988
"AR 1.00 - 0.5x",150,"cdc42_act",0.29,0.0671709151794501
"AR 1.00 - 0.5x",150,"cdc42_act",0.31,0.070093824915357
"AR 1.00 - 0.5x",150,"cdc42_act",0.33,0.0729768940321922
"AR 1.00 - 0.5x",150,"cdc42_act",0.35,0.0768231336446454
"AR 1.00 - 0.5x",150,"cdc42_act",0.37,0.0817872216005927
"AR 1.00 - 0.5x",150,"cdc42_act",0.39,0.0884411956618763
"AR 1.00 - 0.5x",150,"cdc42_act",0.41,0.100962060940238
"AR 1.00 - 0.5x",150,"cdc42_act",0.43,0.113930320760804
"AR 1.00 - 0.5x",150,"cdc42_act",0.45,0.145732663672799
"AR 1.00 - 0.5x",150,"cdc42_act",0.47,0.279676403923611
"AR 1.00 - 0.5x",150,"cdc42_act",0.49,0.605121319940564
"AR 1.00 - 0.5x",150,"cdc42_act",0.51,1.00452470026848
"AR 1.00 - 0.5x",150,"cdc42_act",0.53,1.28875257505438
"AR 1.00 - 0.5x",150,"cdc42_act",0.55,1.56712644607778
"AR 1.00 - 0.5x",150,"cdc42_act",0.57,1.83450910481228
"AR 1.00 - 0.5x",150,"cdc42_act",0.59,2.09907167965077
"AR 1.00 - 0.5x",150,"cdc42_act",0.61,2.46963925688178
"AR 1.00 - 0.5x",150,"cdc42_act",0.63,2.71256054390832
"AR 1.00 - 0.5x",150,"cdc42_act",0.65,2.97647868064156
"AR 1.00 - 0.5x",150,"cdc42_act",0.67,3.23738684814554
"AR 1.00 - 0.5x",150,"cdc42_act",0.69,3.5076727563047
"AR 1.00 - 0.5x",150,"cdc42_act",0.71,3.90141846123343
"AR 1.00 - 0.5x",150,"cdc42_act",0.73,4.11906881004905
"AR 1.00 - 0.5x",150,"cdc42_act",0.75,4.25166636916773
"AR 1.00 - 0.5x",150,"cdc42_act",0.77,4.3706779872777
"AR 1.00 - 0.5x",150,"cdc42_act",0.79,4.4235635417254
"AR 1.00 - 0.5x",150,"cdc42_act",0.81,4.46996183632879
"AR 1.00 - 0.5x",150,"cdc42_act",0.83,4.47076913852222
"AR 1.00 - 0.5x",150,"cdc42_act",0.85,4.43957845763787
"AR 1.00 - 0.5x",150,"cdc42_act",0.87,4.38027322259052
"AR 1.00 - 0.5x",150,"cdc42_act",0.89,4.29265800604422
"AR 1.00 - 0.5x",150,"cdc42_act",0.91,4.13942469837043
"AR 1.00 - 0.5x",150,"cdc42_act",0.93,4.01149617885933
"AR 1.00 - 0.5x",150,"cdc42_act",0.95,3.84706085617113
"AR 1.00 - 0.5x",150,"cdc42_act",0.97,3.67609172002599
"AR 1.00 - 0.5x",150,"cdc42_act",0.99,3.53640408594501
"AR 1.00 - 0.5x",150,"Rac_act",0.01,0.0582498368994004
"AR 1.00 - 0.5x",150,"Rac_act",0.03,0.0583458652635763
"AR 1.00 - 0.5x",150,"Rac_act",0.05,0.058499970925069
"AR 1.00 - 0.5x",150,"Rac_act",0.07,0.058705941368753
"AR 1.00 - 0.5x",150,"Rac_act",0.09,0.0589926310738803
"AR 1.00 - 0.5x",150,"Rac_act",0.11,0.0594238727491324
"AR 1.00 - 0.5x",150,"Rac_act",0.13,0.0599000945852209
"AR 1.00 - 0.5x",150,"Rac_act",0.15,0.0604209000741509
"AR 1.00 - 0.5x",150,"Rac_act",0.17,0.0610536340955422
"AR 1.00 - 0.5x",150,"Rac_act",0.19,0.0618133300550501
"AR 1.00 - 0.5x",150,"Rac_act",0.21,0.063062271638466
"AR 1.00 - 0.5x",150,"Rac_act",0.23,0.0642460541998844
"AR 1.00 - 0.5x",150,"Rac_act",0.25,0.065772192873459
"AR 1.00 - 0.5x",150,"Rac_act",0.27,0.0675764987956317
"AR 1.00 - 0.5x",150,"Rac_act",0.29,0.0699455172824587
"AR 1.00 - 0.5x",150,"Rac_act",0.31,0.0742139154638035
"AR 1.00 - 0.5x",150,"Rac_act",0.33,0.0785529809302568
"AR 1.00 - 0.5x",150,"Rac_act",0.35,0.08459996546969
"AR 1.00 - 0.5x",150,"Rac_act",0.37,0.0928014566562922
"AR 1.00 - 0.5x",150,"Rac_act",0.39,0.104699294187852
"AR 1.00 - 0.5x",150,"Rac_act",0.41,0.129952026368867
"AR 1.00 - 0.5x",150,"Rac_act",0.43,0.160785426604874
"AR 1.00 - 0.5x",150,"Rac_act",0.45,0.246966194430434
"AR 1.00 - 0.5x",150,"Rac_act",0.47,0.536855712215335
"AR 1.00 - 0.5x",150,"Rac_act",0.49,1.27612430204887
"AR 1.00 - 0.5x",150,"Rac_act",0.51,2.55002343875924
"AR 1.00 - 0.5x",150,"Rac_act",0.53,3.6772785637328
"AR 1.00 - 0.5x",150,"Rac_act",0.55,4.93302249104669
"AR 1.00 - 0.5x",150,"Rac_act",0.57,6.20699094437395
"AR 1.00 - 0.5x",150,"Rac_act",0.59,7.46678324983961
"AR 1.00 - 0.5x",150,"Rac_act",0.61,9.10870262338375
"AR 1.00 - 0.5x",150,"Rac_act",0.63,10.0861240538718
"AR 1.00 - 0.5x",150,"Rac_act",0.65,10.9960795046315
"AR 1.00 - 0.5x",150,"Rac_act",0.67,11.7775887661281
"AR 1.00 - 0.5x",150,"Rac_act",0.69,12.4521769229289
"AR 1.00 - 0.5x",150,"Rac_act",0.71,13.341861960625
"AR 1.00 - 0.5x",150,"Rac_act",0.73,13.8652976119443
"AR 1.00 - 0.5x",150,"Rac_act",0.75,14.2353478012087
"AR 1.00 - 0.5x",150,"Rac_act",0.77,14.5883651115961
"AR 1.00 - 0.5x",150,"Rac_act",0.79,14.6589925017867
"AR 1.00 - 0.5x",150,"Rac_act",0.81,14.6496248875098
"AR 1.00 - 0.5x",150,"Rac_act",0.83,14.4655299263179
"AR 1.00 - 0.5x",150,"Rac_act",0.85,14.1043196228636
"AR 1.00 - 0.5x",150,"Rac_act",0.87,13.5941779631895
"AR 1.00 - 0.5x",150,"Rac_act",0.89,12.9328394998813
"AR 1.00 - 0.5x",150,"Rac_act",0.91,11.8550215457222
"AR 1.00 - 0.5x",150,"Rac_act",0.93,11.0276544012536
"AR 1.00 - 0.5x",150,"Rac_act",0.95,10.0158840076997
"AR 1.00 - 0.5x",150,"Rac_act",0.97,9.03868066784342
"AR 1.00 - 0.5x",150,"Rac_act",0.99,8.30802431768614
"AR 1.00 - 0.5x",150,"Rho_act",0.01,2.18163080056695
"AR 1.00 - 0.5x",150,"Rho_act",0.03,2.18161104866372
"AR 1.00 - 0.5x",150,"Rho_act",0.05,2.18158043831028
"AR 1.00 - 0.5x",150,"Rho_act",0.07,2.18154094466255
"AR 1.00 - 0.5x",150,"Rho_act",0.09,2.18148909342596
"AR 1.00 - 0.5x",150,"Rho_act",0.11,2.18141847702581
"AR 1.00 - 0.5x",150,"Rho_act",0.13,2.18134671964459
"AR 1.00 - 0.5x",150,"Rho_act",0.15,2.18128214599241
"AR 1.00 - 0.5x",150,"Rho_act",0.17,2.18121326228509
"AR 1.00 - 0.5x",150,"Rho_act",0.19,2.1811524264808
"AR 1.00 - 0.5x",150,"Rho_act",0.21,2.18109219687532
"AR 1.00 - 0.5x",150,"Rho_act",0.23,2.18106790153097
"AR 1.00 - 0.5x",150,"Rho_act",0.25,2.18107733989662
"AR 1.00 - 0.5x",150,"Rho_act",0.27,2.18113109620112
"AR 1.00 - 0.5x",150,"Rho_act",0.29,2.18127427468885
"AR 1.00 - 0.5x",150,"Rho_act",0.31,2.18164474536709
"AR 1.00 - 0.5x",150,"Rho_act",0.33,2.18210306009319
"AR 1.00 - 0.5x",150,"Rho_act",0.35,2.18283178456202
"AR 1.00 - 0.5x",150,"Rho_act",0.37,2.18391838539142
"AR 1.00 - 0.5x",150,"Rho_act",0.39,2.18557218302866
"AR 1.00 - 0.5x",150,"Rho_act",0.41,2.18914602472794
"AR 1.00 - 0.5x",150,"Rho_act",0.43,2.19288729349476
"AR 1.00 - 0.5x",150,"Rho_act",0.45,2.18403662299528
"AR 1.00 - 0.5x",150,"Rho_act",0.47,2.04264847758624
"AR 1.00 - 0.5x",150,"Rho_act",0.49,1.75040460879138
"AR 1.00 - 0.5x",150,"Rho_act",0.51,1.49955433929223
"AR 1.00 - 0.5x",150,"Rho_act",0.53,1.37050431451944
"AR 1.00 - 0.5x",150,"Rho_act",0.55,1.26991499036354
"AR 1.00 - 0.5x",150,"Rho_act",0.57,1.18404109082423
"AR 1.00 - 0.5x",150,"Rho_act",0.59,1.10103722185341
"AR 1.00 - 0.5x",150,"Rho_act",0.61,0.972600966337495
"AR 1.00 - 0.5x",150,"Rho_act",0.63,0.883094743018364
"AR 1.00 - 0.5x",150,"Rho_act",0.65,0.765824061633902
"AR 1.00 - 0.5x",150,"Rho_act",0.67,0.633809785965901
"AR 1.00 - 0.5x",150,"Rho_act",0.69,0.469230579544925
"AR 1.00 - 0.5x",150,"Rho_act",0.71,0.207822109432387
"AR 1.00 - 0.5x",150,"Rho_act",0.73,0.104574317934066
"AR 1.00 - 0.5x",150,"Rho_act",0.75,0.0815201891382192
"AR 1.00 - 0.5x",150,"Rho_act",0.77,0.0682765758290292
"AR 1.00 - 0.5x",150,"Rho_act",0.79,0.0626007300718674
"AR 1.00 - 0.5x",150,"Rho_act",0.81,0.0576888114856577
"AR 1.00 - 0.5x",150,"Rho_act",0.83,0.0562519620009914
"AR 1.00 - 0.5x",150,"Rho_act",0.85,0.056315606319918
"AR 1.00 - 0.5x",150,"Rho_act",0.87,0.0574874280360679
"AR 1.00 - 0.5x",150,"Rho_act",0.89,0.0597068519876631
"AR 1.00 - 0.5x",150,"Rho_act",0.91,0.0639450697049062
"AR 1.00 - 0.5x",150,"Rho_act",0.93,0.0678083537473024
"AR 1.00 - 0.5x",150,"Rho_act",0.95,0.0730393283955796
"AR 1.00 - 0.5x",150,"Rho_act",0.97,0.0791337809853929
"AR 1.00 - 0.5x",150,"Rho_act",0.99,0.0850863481033148
"AR 1.00 - 0.5x",200,"cdc42_act",0.01,0.0582983546595593
"AR 1.00 - 0.5x",200,"cdc42_act",0.03,0.0583686824868659
"AR 1.00 - 0.5x",200,"cdc42_act",0.05,0.0584809696835147
"AR 1.00 - 0.5x",200,"cdc42_act",0.07,0.0586303872022134
"AR 1.00 - 0.5x",200,"cdc42_act",0.09,0.0588369313739069
"AR 1.00 - 0.5x",200,"cdc42_act",0.11,0.0591437661456253
"AR 1.00 - 0.5x",200,"cdc42_act",0.13,0.0594804809353443
"AR 1.00 - 0.5x",200,"cdc42_act",0.15,0.0598407271570784
"AR 1.00 - 0.5x",200,"cdc42_act",0.17,0.0602747175485232
"AR 1.00 - 0.5x",200,"cdc42_act",0.19,0.0607838079408711
"AR 1.00 - 0.5x",200,"cdc42_act",0.21,0.0615983348537337
"AR 1.00 - 0.5x",200,"cdc42_act",0.23,0.0623528876631705
"AR 1.00 - 0.5x",200,"cdc42_act",0.25,0.0633032450399333
"AR 1.00 - 0.5x",200,"cdc42_act",0.27,0.064398511988634
"AR 1.00 - 0.5x",200,"cdc42_act",0.29,0.0657761522573142
"AR 1.00 - 0.5x",200,"cdc42_act",0.31,0.0681475003782851
